record_type,timestamp_local,outcome,tmdb_title_key,display_title,fetch_summary_head,app_streaming_context,raw_title_context,notes
tmdb_quality,2026-07-24 07:42:23,SUCCESS,Song Sung Blue (2025),Song Sung Blue (2025),Song Sung Blue,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Song Sung Blue (2025)"" raw_query=""Song Sung Blue (2025)"" layer_series_title=""Song Sung Blue (2025)""",
tmdb_quality,2026-07-24 07:44:20,SUCCESS,Song Sung Blue (2025),Song Sung Blue (2025),Song Sung Blue,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Song Sung Blue (2025)"" raw_query=""Song Sung Blue (2025)"" layer_series_title=""Song Sung Blue (2025)""",
tmdb_quality,2026-07-24 07:44:37,SUCCESS,Song Sung Blue (2025),Song Sung Blue (2025),Song Sung Blue,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Song Sung Blue (2025)"" raw_query=""Song Sung Blue (2025)"" layer_series_title=""Song Sung Blue (2025)""",
tmdb_quality,2026-07-24 07:47:36,SUCCESS,Song Sung Blue (2025),Song Sung Blue (2025),Song Sung Blue,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Song Sung Blue (2025)"" raw_query=""Song Sung Blue (2025)"" layer_series_title=""Song Sung Blue (2025)""",
tmdb_quality,2026-07-24 07:48:18,SUCCESS,Song Sung Blue (2025),Song Sung Blue (2025),Song Sung Blue,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Song Sung Blue (2025)"" raw_query=""Song Sung Blue (2025)"" layer_series_title=""Song Sung Blue (2025)""",
tmdb_quality,2026-07-24 07:49:15,SUCCESS,Paul Blart_ Mall Cop,Paul Blart: Mall Cop,Paul Blart_ Mall Cop,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Paul Blart: Mall Cop"" raw_query=""Paul Blart"" layer_series_title=""Paul Blart: Mall Cop""",
tmdb_quality,2026-07-24 07:49:49,SUCCESS,Song Sung Blue (2025),Song Sung Blue (2025),Song Sung Blue,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Song Sung Blue (2025)"" raw_query=""Song Sung Blue (2025)"" layer_series_title=""Song Sung Blue (2025)""",
tmdb_quality,2026-07-24 07:55:00,SUCCESS,Game Night (2018),Game Night (2018),Game Night,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Game Night (2018)"" raw_query=""Game Night (2018)"" layer_series_title=""Game Night (2018)""",
tmdb_quality,2026-07-24 07:55:32,SUCCESS,Game Night (2018),Game Night (2018),Game Night,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Game Night (2018)"" raw_query=""Game Night (2018)"" layer_series_title=""Game Night (2018)""",
tmdb_quality,2026-07-24 07:58:09,SUCCESS,Game Night (2018),Game Night (2018),Game Night,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Game Night (2018)"" raw_query=""Game Night (2018)"" layer_series_title=""Game Night (2018)""",
tmdb_quality,2026-07-24 07:59:58,SUCCESS,Game Night (2018),Game Night (2018),Game Night,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Game Night (2018)"" raw_query=""Game Night (2018)"" layer_series_title=""Game Night (2018)""",
tmdb_quality,2026-07-24 08:05:05,SUCCESS,Game Night (2018),Game Night (2018),Game Night,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Game Night (2018)"" raw_query=""Game Night (2018)"" layer_series_title=""Game Night (2018)""",
tmdb_quality,2026-07-24 08:06:30,SUCCESS,Song Sung Blue (2025),Song Sung Blue (2025),Song Sung Blue,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Song Sung Blue (2025)"" raw_query=""Song Sung Blue (2025)"" layer_series_title=""Song Sung Blue (2025)""",
tmdb_quality,2026-07-24 08:08:06,SUCCESS,Song Sung Blue,Song Sung Blue (2025),Song Sung Blue,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Song Sung Blue (2025)"" raw_query=""Song Sung Blue (2025)"" layer_series_title=""Song Sung Blue (2025)""",
tmdb_quality,2026-07-24 08:08:35,SUCCESS,Game Night,Game Night (2018),Game Night,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Game Night (2018)"" raw_query=""Game Night (2018)"" layer_series_title=""Game Night (2018)""",
tmdb_quality,2026-07-24 08:14:03,SUCCESS,Paul Blart_ Mall Cop,Paul Blart: Mall Cop,Paul Blart_ Mall Cop,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Paul Blart: Mall Cop"" raw_query=""Paul Blart"" layer_series_title=""Paul Blart: Mall Cop""",
tmdb_quality,2026-07-24 08:25:37,SUCCESS,Abominable,Abominable (2019),Abominable,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Abominable (2019)"" raw_query=""Abominable (2019)"" layer_series_title=""Abominable (2019)""",
tmdb_quality,2026-07-24 08:27:03,SUCCESS,Back to the Future,Back to the Future,Back to the Future,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Back to the Future"" raw_query=""Back to the Future"" layer_series_title=""Back to the Future""",
tmdb_quality,2026-07-24 08:35:06,SUCCESS,E.T. the Extra-Terrestrial,E.T. the Extra-Terrestrial,E.T. the Extra-Terrestrial,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""E.T. The Extra-Terrestrial"" raw_query=""E.T. The Extra-Terrestrial"" layer_series_title=""E.T. The Extra-Terrestrial""",
tmdb_quality,2026-07-24 08:37:45,SUCCESS,A Minecraft Movie,Minecraft: The Story of Mojang,A Minecraft Movie,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Minecraft: The Story of Mojang"" raw_query=""Minecraft"" layer_series_title=""Minecraft: The Story of Mojang""",
tmdb_quality,2026-07-24 08:43:41,SUCCESS,E.T. the Extra-Terrestrial,E.T. the Extra-Terrestrial,E.T. the Extra-Terrestrial,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""E.T. The Extra-Terrestrial"" raw_query=""E.T. The Extra-Terrestrial"" layer_series_title=""E.T. The Extra-Terrestrial""",
tmdb_quality,2026-07-24 08:49:39,SUCCESS,E.T. the Extra-Terrestrial,E.T. the Extra-Terrestrial,E.T. the Extra-Terrestrial,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""E.T. The Extra-Terrestrial"" raw_query=""E.T. The Extra-Terrestrial"" layer_series_title=""E.T. The Extra-Terrestrial""",
tmdb_quality,2026-07-24 08:51:42,SUCCESS,The Greatest Showman,The Greatest Showman,The Greatest Showman,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""The Greatest Showman"" raw_query=""The Greatest Showman"" layer_series_title=""The Greatest Showman""",
tmdb_quality,2026-07-24 08:51:46,SUCCESS,The Greatest Showman,The Greatest Showman,The Greatest Showman,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""The Greatest Showman"" raw_query=""The Greatest Showman"" layer_series_title=""The Greatest Showman""",
tmdb_quality,2026-07-24 09:06:53,SUCCESS,Harry Potter and the Deathly Hallows_ Part 1,Harry Potter and the Deathly Hallows: Part 1,Harry Potter and the Deathly Hallows_ Part 1,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Harry Potter and the Deathly Hallows, Part 1"" raw_query=""Harry Potter and the Deathly Hallows, Part 1"" layer_series_title=""Harry Potter and the Deathly Hallows, Part 1""",
tmdb_quality,2026-07-30 16:04:07,SUCCESS,Bob's Burgers,Bob's Burgers,Bob's Burgers,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bob's Burgers"" raw_query=""Bob's Burgers"" layer_series_title=""Bob's Burgers""",
tmdb_quality,2026-07-30 16:28:22,SUCCESS,Bob's Burgers,Bob's Burgers,Bob's Burgers,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bob's Burgers"" raw_query=""Bob's Burgers"" layer_series_title=""Bob's Burgers""",
tmdb_quality,2026-07-30 16:55:24,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-07-30 17:12:07,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-05 12:02:15,SUCCESS,Troop Zero,Troop Zero,Troop Zero,"app_name=""Prime Video"" app_id=""com.amazon.aiv.AIVApp"" streaming_service_label=""Prime Video"" streaming_service_badge=""App logos/AppLogo_PrimeVideo.png""","raw_title=""Troop Zero"" raw_query=""Troop Zero"" layer_series_title=""Troop Zero""",
tmdb_quality,2026-08-05 12:06:13,SUCCESS,Troop Zero,Troop Zero,Troop Zero,"app_name=""Prime Video"" app_id=""com.amazon.aiv.AIVApp"" streaming_service_label=""Prime Video"" streaming_service_badge=""App logos/AppLogo_PrimeVideo.png""","raw_title=""Troop Zero"" raw_query=""Troop Zero"" layer_series_title=""Troop Zero""",
tmdb_quality,2026-08-05 12:10:56,SUCCESS,Troop Zero,Troop Zero,Troop Zero,"app_name=""Prime Video"" app_id=""com.amazon.aiv.AIVApp"" streaming_service_label=""Prime Video"" streaming_service_badge=""App logos/AppLogo_PrimeVideo.png""","raw_title=""Troop Zero"" raw_query=""Troop Zero"" layer_series_title=""Troop Zero""",
tmdb_quality,2026-08-05 12:13:44,SUCCESS,Troop Zero,Troop Zero,Troop Zero,"app_name=""Prime Video"" app_id=""com.amazon.aiv.AIVApp"" streaming_service_label=""Prime Video"" streaming_service_badge=""App logos/AppLogo_PrimeVideo.png""","raw_title=""Troop Zero"" raw_query=""Troop Zero"" layer_series_title=""Troop Zero""",
tmdb_quality,2026-08-05 17:19:32,SUCCESS,"Snoopy Presents_ There's No Place Like Home, Snoopy","Snoopy Presents: There's No Place Like Home, Snoopy","Snoopy Presents_ There's No Place Like Home, Snoopy","app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""There's No Place Like Home, Snoopy"" raw_query=""There's No Place Like Home, Snoopy"" layer_series_title=""There's No Place Like Home, Snoopy""",
tmdb_quality,2026-08-05 19:06:57,SUCCESS,Stillwater,Stillwater,Stillwater,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Stillwater"" raw_query=""Stillwater"" layer_series_title=""Stillwater""",
tmdb_quality,2026-08-05 19:08:58,SUCCESS,Bluey,Bluey,Bluey,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey"" raw_query=""Bluey"" layer_series_title=""Bluey""",
tmdb_quality,2026-08-05 19:16:18,SUCCESS,Bluey,Bluey,Bluey,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey"" raw_query=""Bluey"" layer_series_title=""Bluey""",
tmdb_quality,2026-08-05 19:23:50,SUCCESS,Bluey,Bluey,Bluey,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey"" raw_query=""Bluey"" layer_series_title=""Bluey""",
tmdb_quality,2026-08-05 19:30:41,SUCCESS,Bluey,Bluey,Bluey,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey"" raw_query=""Bluey"" layer_series_title=""Bluey""",
tmdb_quality,2026-08-05 19:37:37,SUCCESS,Bluey,Bluey,Bluey,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey"" raw_query=""Bluey"" layer_series_title=""Bluey""",
tmdb_quality,2026-08-05 20:18:30,SUCCESS,Hugo,Hugo,Hugo,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Hugo"" raw_query=""Hugo"" layer_series_title=""Hugo""",
tmdb_quality,2026-08-05 20:35:33,SUCCESS,Hugo,Hugo,Hugo,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Hugo"" raw_query=""Hugo"" layer_series_title=""Hugo""",
tmdb_quality,2026-08-05 20:37:58,SUCCESS,Hugo,Hugo,Hugo,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Hugo"" raw_query=""Hugo"" layer_series_title=""Hugo""",
tmdb_quality,2026-08-05 20:38:27,SUCCESS,Hugo,Hugo,Hugo,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Hugo"" raw_query=""Hugo"" layer_series_title=""Hugo""",
tmdb_quality,2026-08-05 20:40:17,SUCCESS,Hugo,Hugo,Hugo,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Hugo"" raw_query=""Hugo"" layer_series_title=""Hugo""",
tmdb_quality,2026-08-05 21:05:20,SUCCESS,Hugo,Hugo,Hugo,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Hugo"" raw_query=""Hugo"" layer_series_title=""Hugo""",
tmdb_quality,2026-08-05 21:12:19,SUCCESS,Hugo,Hugo,Hugo,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Hugo"" raw_query=""Hugo"" layer_series_title=""Hugo""",
tmdb_quality,2026-08-05 21:24:31,SUCCESS,Hugo,Hugo,Hugo,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Hugo"" raw_query=""Hugo"" layer_series_title=""Hugo""",
tmdb_quality,2026-08-05 21:28:04,SUCCESS,Hugo,Hugo,Hugo,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""Hugo"" raw_query=""Hugo"" layer_series_title=""Hugo""",
tmdb_quality,2026-08-05 22:49:41,SUCCESS,Bluey,Bluey,Bluey,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey"" raw_query=""Bluey"" layer_series_title=""Bluey""",
tmdb_quality,2026-08-10 21:35:29,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-10 21:35:31,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-10 21:35:35,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-10 21:35:36,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-10 21:49:00,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-10 23:10:52,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-10 23:22:09,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-11 00:16:02,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-11 00:40:13,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-11 00:51:07,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-11 06:39:39,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-11 10:20:07,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-11 10:27:22,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-11 10:33:03,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-11 10:34:18,SUCCESS,Bluey Compilations,Bluey Compilations,Bluey Compilations,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""Bluey Compilations"" raw_query=""Bluey Compilations"" layer_series_title=""Bluey Compilations""",
tmdb_quality,2026-08-11 10:55:00,SUCCESS,A Bug's Life,A Bug's Life,A Bug's Life,"app_name=""TV"" app_id=""com.apple.TVWatchList"" streaming_service_label=""Apple TV"" streaming_service_badge=""App logos/AppLogo_AppleTV.png""","raw_title=""A Bug's Life"" raw_query=""A Bug's Life"" layer_series_title=""A Bug's Life""",
tmdb_quality,2026-08-11 11:06:55,SUCCESS,A Bug's Life,A Bug's Life,A Bug's Life,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""A Bug's Life"" raw_query=""A Bug's Life"" layer_series_title=""A Bug's Life""",
tmdb_quality,2026-08-11 11:07:19,SUCCESS,A Bug's Life,A Bug's Life,A Bug's Life,"app_name=""Disney+"" app_id=""com.disney.disneyplus"" streaming_service_label=""Disney+"" streaming_service_badge=""App logos/AppLogo_DisneyPlus.png""","raw_title=""A Bug's Life"" raw_query=""A Bug's Life"" layer_series_title=""A Bug's Life""",
